StoreName,StroreCode,Date,Day,Hour,Amount
Royersford,2084,2026-01-24,Saturday,19,232.1
Royersford,2084,2026-01-24,Saturday,20,225.44
Royersford,2084,2026-01-24,Saturday,21,218.34
Royersford,2084,2026-01-24,Saturday,22,191.44
Royersford,2084,2026-01-24,Saturday,23,79.08
Royersford,2084,2026-01-11,Sunday,6,3
Royersford,2084,2026-01-11,Sunday,7,20.87
Royersford,2084,2026-01-11,Sunday,8,82.37
Royersford,2084,2026-01-11,Sunday,9,59.55
Royersford,2084,2026-01-11,Sunday,10,101.33
Royersford,2084,2026-01-11,Sunday,11,418.79
Royersford,2084,2026-01-11,Sunday,12,528.8
Royersford,2084,2026-01-11,Sunday,13,804.97
Royersford,2084,2026-01-11,Sunday,14,434.78
Royersford,2084,2026-01-11,Sunday,15,383
Royersford,2084,2026-01-11,Sunday,16,369
Royersford,2084,2026-01-11,Sunday,17,361.92
Royersford,2084,2026-01-11,Sunday,18,487.35
Royersford,2084,2026-01-11,Sunday,19,287.79
Royersford,2084,2026-01-11,Sunday,20,312.72
Royersford,2084,2026-01-11,Sunday,21,192.81
Royersford,2084,2026-01-11,Sunday,22,124.28
Royersford,2084,2026-01-11,Sunday,23,68.49
Royersford,2084,2026-01-12,Monday,6,6.68
Royersford,2084,2026-01-12,Monday,7,21.36
Royersford,2084,2026-01-12,Monday,8,32.93
Royersford,2084,2026-01-12,Monday,9,68.46
Royersford,2084,2026-01-12,Monday,10,79.54
Royersford,2084,2026-01-12,Monday,11,289.54
Royersford,2084,2026-01-12,Monday,12,542.61
Royersford,2084,2026-01-12,Monday,13,489.64
Royersford,2084,2026-01-12,Monday,14,265.15
Royersford,2084,2026-01-12,Monday,15,326.25
Royersford,2084,2026-01-12,Monday,16,304.82
Royersford,2084,2026-01-12,Monday,17,436.99
Royersford,2084,2026-01-12,Monday,18,540.16
Royersford,2084,2026-01-12,Monday,19,242.7
Royersford,2084,2026-01-12,Monday,20,200.32
Royersford,2084,2026-01-12,Monday,21,184.52
Royersford,2084,2026-01-12,Monday,22,106.2
Royersford,2084,2026-01-12,Monday,23,33.23
Royersford,2084,2026-01-13,Tuesday,6,20.27
Royersford,2084,2026-01-13,Tuesday,7,23.86
Royersford,2084,2026-01-13,Tuesday,8,48.08
Royersford,2084,2026-01-13,Tuesday,9,35.73
Royersford,2084,2026-01-13,Tuesday,10,84.27
Royersford,2084,2026-01-13,Tuesday,11,281.69
Royersford,2084,2026-01-13,Tuesday,12,472.25
Royersford,2084,2026-01-13,Tuesday,13,475.51
Royersford,2084,2026-01-13,Tuesday,14,306.55
Royersford,2084,2026-01-13,Tuesday,15,206.16
Royersford,2084,2026-01-13,Tuesday,16,248.06
Royersford,2084,2026-01-13,Tuesday,17,551.66
Royersford,2084,2026-01-13,Tuesday,18,472.1
Royersford,2084,2026-01-13,Tuesday,19,293.26
Royersford,2084,2026-01-13,Tuesday,20,142.34
Royersford,2084,2026-01-13,Tuesday,21,90.87
Royersford,2084,2026-01-13,Tuesday,22,92.05
Royersford,2084,2026-01-13,Tuesday,23,58.4
Royersford,2084,2026-01-14,Wednesday,6,39.35
Royersford,2084,2026-01-14,Wednesday,7,4.59
Royersford,2084,2026-01-14,Wednesday,8,14.58
Royersford,2084,2026-01-14,Wednesday,9,82.37
Royersford,2084,2026-01-14,Wednesday,10,32.77
Royersford,2084,2026-01-14,Wednesday,11,352.34
Royersford,2084,2026-01-14,Wednesday,12,592.38
Royersford,2084,2026-01-14,Wednesday,13,344.42
Royersford,2084,2026-01-14,Wednesday,14,301.93
Royersford,2084,2026-01-14,Wednesday,15,285.06
Royersford,2084,2026-01-14,Wednesday,16,331.77
Royersford,2084,2026-01-14,Wednesday,17,678.7
Royersford,2084,2026-01-14,Wednesday,18,819.33
Royersford,2084,2026-01-14,Wednesday,19,330.05
Royersford,2084,2026-01-14,Wednesday,20,292.83
Royersford,2084,2026-01-14,Wednesday,21,146.99
Royersford,2084,2026-01-14,Wednesday,22,222.34
Royersford,2084,2026-01-14,Wednesday,23,23.77
Royersford,2084,2026-01-15,Thursday,6,20.37
Royersford,2084,2026-01-15,Thursday,7,13.76
Royersford,2084,2026-01-15,Thursday,8,18.98
Royersford,2084,2026-01-15,Thursday,10,112.34
Royersford,2084,2026-01-15,Thursday,11,290.19
Royersford,2084,2026-01-15,Thursday,12,701.24
Royersford,2084,2026-01-15,Thursday,13,620.26
Royersford,2084,2026-01-15,Thursday,14,495.07
Royersford,2084,2026-01-15,Thursday,15,296.64
Royersford,2084,2026-01-15,Thursday,16,416.38
Royersford,2084,2026-01-15,Thursday,17,693.49
Royersford,2084,2026-01-15,Thursday,18,668.79
Royersford,2084,2026-01-15,Thursday,19,542.21
Royersford,2084,2026-01-15,Thursday,20,480.41
Royersford,2084,2026-01-15,Thursday,21,286.5
Royersford,2084,2026-01-15,Thursday,22,194.16
Royersford,2084,2026-01-15,Thursday,23,45.2
Royersford,2084,2026-01-16,Friday,6,7.09
Royersford,2084,2026-01-16,Friday,7,26.24
Royersford,2084,2026-01-16,Friday,8,32.41
Royersford,2084,2026-01-16,Friday,9,25.85
Royersford,2084,2026-01-16,Friday,10,111.45
Royersford,2084,2026-01-16,Friday,11,404.08
Royersford,2084,2026-01-16,Friday,12,702.72
Royersford,2084,2026-01-16,Friday,13,405.25
Royersford,2084,2026-01-16,Friday,14,320.4
Royersford,2084,2026-01-16,Friday,15,449.66
Royersford,2084,2026-01-16,Friday,16,500.99
Royersford,2084,2026-01-16,Friday,17,596.61
Royersford,2084,2026-01-16,Friday,18,919.5
Royersford,2084,2026-01-16,Friday,19,487.59
Royersford,2084,2026-01-16,Friday,20,372.61
Royersford,2084,2026-01-16,Friday,21,250.45
Royersford,2084,2026-01-16,Friday,22,149.63
Royersford,2084,2026-01-16,Friday,23,164.15
Royersford,2084,2026-01-17,Saturday,6,9.98
Royersford,2084,2026-01-17,Saturday,7,31.55
Royersford,2084,2026-01-17,Saturday,8,13.28
Royersford,2084,2026-01-17,Saturday,9,21.07
Royersford,2084,2026-01-17,Saturday,10,32.08
Royersford,2084,2026-01-17,Saturday,11,254.03
Royersford,2084,2026-01-17,Saturday,12,281.92
Royersford,2084,2026-01-17,Saturday,13,300.99
Royersford,2084,2026-01-17,Saturday,14,177.49
Royersford,2084,2026-01-17,Saturday,15,313.55
Royersford,2084,2026-01-17,Saturday,16,282.89
Royersford,2084,2026-01-17,Saturday,17,462.44
Royersford,2084,2026-01-17,Saturday,18,375.66
Royersford,2084,2026-01-17,Saturday,19,299.1
Royersford,2084,2026-01-17,Saturday,20,272.16
Royersford,2084,2026-01-17,Saturday,21,140.25
Royersford,2084,2026-01-17,Saturday,22,159.09
Royersford,2084,2026-01-17,Saturday,23,25.11
Royersford,2084,2026-01-04,Sunday,6,16.88
Royersford,2084,2026-01-04,Sunday,7,0
Royersford,2084,2026-01-04,Sunday,8,19.96
Royersford,2084,2026-01-04,Sunday,9,52.82
Royersford,2084,2026-01-04,Sunday,10,148.46
Royersford,2084,2026-01-04,Sunday,11,223.23
Royersford,2084,2026-01-04,Sunday,12,731.45
Royersford,2084,2026-01-04,Sunday,13,891.64
Royersford,2084,2026-01-04,Sunday,14,583.92
Royersford,2084,2026-01-04,Sunday,15,508.01
Royersford,2084,2026-01-04,Sunday,16,489.24
Royersford,2084,2026-01-04,Sunday,17,543.54
Royersford,2084,2026-01-04,Sunday,18,705.07
Royersford,2084,2026-01-04,Sunday,19,503.05
Royersford,2084,2026-01-04,Sunday,20,312.11
Royersford,2084,2026-01-04,Sunday,21,185.64
Royersford,2084,2026-01-04,Sunday,22,28.25
Royersford,2084,2026-01-04,Sunday,23,16.65
Royersford,2084,2026-01-05,Monday,6,11.08
Royersford,2084,2026-01-05,Monday,7,14.46
Royersford,2084,2026-01-05,Monday,8,57.1
Royersford,2084,2026-01-05,Monday,9,40.73
Royersford,2084,2026-01-05,Monday,10,64.09
Royersford,2084,2026-01-05,Monday,11,242.37
Royersford,2084,2026-01-05,Monday,12,523.07
Royersford,2084,2026-01-05,Monday,13,588.88
Royersford,2084,2026-01-05,Monday,14,375.81
Royersford,2084,2026-01-05,Monday,15,196.76
Royersford,2084,2026-01-05,Monday,16,319.65
Royersford,2084,2026-01-05,Monday,17,433.53
Royersford,2084,2026-01-05,Monday,18,454.55
Royersford,2084,2026-01-05,Monday,19,311.98
Royersford,2084,2026-01-05,Monday,20,306.73
Royersford,2084,2026-01-05,Monday,21,61.87
Royersford,2084,2026-01-05,Monday,22,167.34
Royersford,2084,2026-01-05,Monday,23,100
Royersford,2084,2026-01-06,Tuesday,6,12.18
Royersford,2084,2026-01-06,Tuesday,7,39.91
Royersford,2084,2026-01-06,Tuesday,8,41.82
Royersford,2084,2026-01-06,Tuesday,9,23.86
Royersford,2084,2026-01-06,Tuesday,10,111.13
Royersford,2084,2026-01-06,Tuesday,11,343.67
Royersford,2084,2026-01-06,Tuesday,12,773.55
Royersford,2084,2026-01-06,Tuesday,13,518.39
Royersford,2084,2026-01-06,Tuesday,14,405.14
Royersford,2084,2026-01-06,Tuesday,15,172.56
Royersford,2084,2026-01-06,Tuesday,16,374.12
Royersford,2084,2026-01-06,Tuesday,17,451.91
Royersford,2084,2026-01-06,Tuesday,18,569.82
Royersford,2084,2026-01-06,Tuesday,19,282.28
Royersford,2084,2026-01-06,Tuesday,20,327.28
Royersford,2084,2026-01-06,Tuesday,21,165.92
Royersford,2084,2026-01-06,Tuesday,22,97.35
Royersford,2084,2026-01-06,Tuesday,23,12.98
Royersford,2084,2026-01-07,Wednesday,6,0
Royersford,2084,2026-01-07,Wednesday,7,24.08
Royersford,2084,2026-01-07,Wednesday,8,45.04
Royersford,2084,2026-01-07,Wednesday,9,48.23
Royersford,2084,2026-01-07,Wednesday,10,116.62
Royersford,2084,2026-01-07,Wednesday,11,343.35
Royersford,2084,2026-01-07,Wednesday,12,567.42
Royersford,2084,2026-01-07,Wednesday,13,367.2
Royersford,2084,2026-01-07,Wednesday,14,305.33
Royersford,2084,2026-01-07,Wednesday,15,248.62
Royersford,2084,2026-01-07,Wednesday,16,412.19
Royersford,2084,2026-01-07,Wednesday,17,734.1
Royersford,2084,2026-01-07,Wednesday,18,692.02
Royersford,2084,2026-01-07,Wednesday,19,463.5
Royersford,2084,2026-01-07,Wednesday,20,224.76
Royersford,2084,2026-01-07,Wednesday,21,198.72
Royersford,2084,2026-01-07,Wednesday,22,66.93
Royersford,2084,2026-01-07,Wednesday,23,92.36
Royersford,2084,2026-01-08,Thursday,6,7.98
Royersford,2084,2026-01-08,Thursday,7,34.79
Royersford,2084,2026-01-08,Thursday,8,59.29
Royersford,2084,2026-01-08,Thursday,10,38.65
Royersford,2084,2026-01-08,Thursday,11,476.64
Royersford,2084,2026-01-08,Thursday,12,811.87
Royersford,2084,2026-01-08,Thursday,13,507.78
Royersford,2084,2026-01-08,Thursday,14,226.47
Royersford,2084,2026-01-08,Thursday,15,346.95
Royersford,2084,2026-01-08,Thursday,16,272.79
Royersford,2084,2026-01-08,Thursday,17,821.86
Royersford,2084,2026-01-08,Thursday,18,720.15
Royersford,2084,2026-01-08,Thursday,19,423.82
Royersford,2084,2026-01-08,Thursday,20,323.6
Royersford,2084,2026-01-08,Thursday,21,293.8
Royersford,2084,2026-01-08,Thursday,22,189.32
Royersford,2084,2026-01-08,Thursday,23,82.88
Royersford,2084,2026-01-09,Friday,6,8.53
Royersford,2084,2026-01-09,Friday,7,55.84
Royersford,2084,2026-01-09,Friday,8,32.65
Royersford,2084,2026-01-09,Friday,9,79.85
Royersford,2084,2026-01-09,Friday,10,97.48
Royersford,2084,2026-01-09,Friday,11,345.41
Royersford,2084,2026-01-09,Friday,12,800.92
Royersford,2084,2026-01-09,Friday,13,633.26
Royersford,2084,2026-01-09,Friday,14,495.78
Royersford,2084,2026-01-09,Friday,15,481.08
Royersford,2084,2026-01-09,Friday,16,443.56
Royersford,2084,2026-01-09,Friday,17,560.99
Royersford,2084,2026-01-09,Friday,18,757.9
Royersford,2084,2026-01-09,Friday,19,550.6
Royersford,2084,2026-01-09,Friday,20,391.63
Royersford,2084,2026-01-09,Friday,21,320.9
Royersford,2084,2026-01-09,Friday,22,207.14
Royersford,2084,2026-01-09,Friday,23,79.98
Royersford,2084,2026-01-10,Saturday,6,0
Royersford,2084,2026-01-10,Saturday,7,26.85
Royersford,2084,2026-01-10,Saturday,8,25.04
Royersford,2084,2026-01-10,Saturday,9,35.44
Royersford,2084,2026-01-10,Saturday,10,90.32
Royersford,2084,2026-01-10,Saturday,11,253.97
Royersford,2084,2026-01-10,Saturday,12,781.13
Royersford,2084,2026-01-10,Saturday,13,695.42
Royersford,2084,2026-01-10,Saturday,14,379.59
Royersford,2084,2026-01-10,Saturday,15,368.17
Royersford,2084,2026-01-10,Saturday,16,442.11
Royersford,2084,2026-01-10,Saturday,17,694.27
Royersford,2084,2026-01-10,Saturday,18,638.14
Royersford,2084,2026-01-10,Saturday,19,391.46
Royersford,2084,2026-01-10,Saturday,20,314.99
Royersford,2084,2026-01-10,Saturday,21,160.78
Royersford,2084,2026-01-10,Saturday,22,130.56
Royersford,2084,2026-01-10,Saturday,23,108.48
Royersford,2084,2025-12-28,Sunday,6,0
Royersford,2084,2025-12-28,Sunday,7,41.44
Royersford,2084,2025-12-28,Sunday,8,16.07
Royersford,2084,2025-12-28,Sunday,9,43.53
Royersford,2084,2025-12-28,Sunday,10,142.72
Royersford,2084,2025-12-28,Sunday,11,388.83
Royersford,2084,2025-12-28,Sunday,12,770.49
Royersford,2084,2025-12-28,Sunday,13,601.6
Royersford,2084,2025-12-28,Sunday,14,643.58
Royersford,2084,2025-12-28,Sunday,15,496.17
Royersford,2084,2025-12-28,Sunday,16,456.05
Royersford,2084,2025-12-28,Sunday,17,430.78
Royersford,2084,2025-12-28,Sunday,18,497.12
Royersford,2084,2025-12-28,Sunday,19,391.32
Royersford,2084,2025-12-28,Sunday,20,372.7
Royersford,2084,2025-12-28,Sunday,21,178.11
Royersford,2084,2025-12-28,Sunday,22,151.33
Royersford,2084,2025-12-28,Sunday,23,66.6
Royersford,2084,2025-12-29,Monday,6,6.29
Royersford,2084,2025-12-29,Monday,7,15.72
Royersford,2084,2025-12-29,Monday,8,21.67
Royersford,2084,2025-12-29,Monday,9,24.56
Royersford,2084,2025-12-29,Monday,10,46.81
Royersford,2084,2025-12-29,Monday,11,434.01
Royersford,2084,2025-12-29,Monday,12,781.34
Royersford,2084,2025-12-29,Monday,13,893.72
Royersford,2084,2025-12-29,Monday,14,536.5
Royersford,2084,2025-12-29,Monday,15,347.75
Royersford,2084,2025-12-29,Monday,16,422.15
Royersford,2084,2025-12-29,Monday,17,530.11
Royersford,2084,2025-12-29,Monday,18,580.02
Royersford,2084,2025-12-29,Monday,19,492.73
Royersford,2084,2025-12-29,Monday,20,323.85
Royersford,2084,2025-12-29,Monday,21,135.54
Royersford,2084,2025-12-29,Monday,22,157.61
Royersford,2084,2025-12-29,Monday,23,154.45
Royersford,2084,2025-12-30,Tuesday,6,0
Royersford,2084,2025-12-30,Tuesday,7,21.01
Royersford,2084,2025-12-30,Tuesday,8,62.47
Royersford,2084,2025-12-30,Tuesday,9,37.14
Royersford,2084,2025-12-30,Tuesday,10,164.28
Royersford,2084,2025-12-30,Tuesday,11,550.08
Royersford,2084,2025-12-30,Tuesday,12,860.1
Royersford,2084,2025-12-30,Tuesday,13,742.49
Royersford,2084,2025-12-30,Tuesday,14,572.55
Royersford,2084,2025-12-30,Tuesday,15,396.21
Royersford,2084,2025-12-30,Tuesday,16,367.31
Royersford,2084,2025-12-30,Tuesday,17,679.15
Royersford,2084,2025-12-30,Tuesday,18,675.75
Royersford,2084,2025-12-30,Tuesday,19,490.64
Royersford,2084,2025-12-30,Tuesday,20,150.01
Royersford,2084,2025-12-30,Tuesday,21,160.36
Royersford,2084,2025-12-30,Tuesday,22,162.64
Royersford,2084,2025-12-30,Tuesday,23,82.69
Royersford,2084,2025-12-31,Wednesday,6,62.64
Royersford,2084,2025-12-31,Wednesday,7,45.94
Royersford,2084,2025-12-31,Wednesday,8,86.04
Royersford,2084,2025-12-31,Wednesday,9,89.4
Royersford,2084,2025-12-31,Wednesday,10,95.45
Royersford,2084,2025-12-31,Wednesday,11,416.54
Royersford,2084,2025-12-31,Wednesday,12,508.2
Royersford,2084,2025-12-31,Wednesday,13,718.82
Royersford,2084,2025-12-31,Wednesday,14,510.9
Royersford,2084,2025-12-31,Wednesday,15,454.83
Royersford,2084,2025-12-31,Wednesday,16,468.72
Royersford,2084,2025-12-31,Wednesday,17,461.63
Royersford,2084,2025-12-31,Wednesday,18,354.37
Royersford,2084,2025-12-31,Wednesday,19,168.01
Royersford,2084,2025-12-31,Wednesday,20,359.71
Royersford,2084,2025-12-31,Wednesday,21,90.92
Royersford,2084,2025-12-31,Wednesday,22,0
Royersford,2084,2025-12-31,Wednesday,23,0
Royersford,2084,2026-01-01,Thursday,6,0
Royersford,2084,2026-01-01,Thursday,7,0
Royersford,2084,2026-01-01,Thursday,8,0
Royersford,2084,2026-01-01,Thursday,10,0
Royersford,2084,2026-01-01,Thursday,11,133.03
Royersford,2084,2026-01-01,Thursday,12,311.62
Royersford,2084,2026-01-01,Thursday,13,277.49
Royersford,2084,2026-01-01,Thursday,14,441.77
Royersford,2084,2026-01-01,Thursday,15,197.41
Royersford,2084,2026-01-01,Thursday,16,292.85
Royersford,2084,2026-01-01,Thursday,17,546.08
Royersford,2084,2026-01-01,Thursday,18,533.78
Royersford,2084,2026-01-01,Thursday,19,379.72
Royersford,2084,2026-01-01,Thursday,20,234.4
Royersford,2084,2026-01-01,Thursday,21,261.49
Royersford,2084,2026-01-01,Thursday,22,165.26
Royersford,2084,2026-01-01,Thursday,23,70.91
Royersford,2084,2026-01-02,Friday,6,0
Royersford,2084,2026-01-02,Friday,7,25.3
Royersford,2084,2026-01-02,Friday,8,22.06
Royersford,2084,2026-01-02,Friday,9,47.22
Royersford,2084,2026-01-02,Friday,10,67.83
Royersford,2084,2026-01-02,Friday,11,532.49
Royersford,2084,2026-01-02,Friday,12,777
Royersford,2084,2026-01-02,Friday,13,554.32
Royersford,2084,2026-01-02,Friday,14,514.77
Royersford,2084,2026-01-02,Friday,15,410.98
Royersford,2084,2026-01-02,Friday,16,738.13
Royersford,2084,2026-01-02,Friday,17,517.72
Royersford,2084,2026-01-02,Friday,18,510.59
Royersford,2084,2026-01-02,Friday,19,321.96
Royersford,2084,2026-01-02,Friday,20,307.85
Royersford,2084,2026-01-02,Friday,21,286.71
Royersford,2084,2026-01-02,Friday,22,361.59
Royersford,2084,2026-01-02,Friday,23,97.12
Royersford,2084,2026-01-03,Saturday,6,0
Royersford,2084,2026-01-03,Saturday,7,0
Royersford,2084,2026-01-03,Saturday,8,6.78
Royersford,2084,2026-01-03,Saturday,9,19.18
Royersford,2084,2026-01-03,Saturday,10,114.42
Royersford,2084,2026-01-03,Saturday,11,350.35
Royersford,2084,2026-01-03,Saturday,12,460.32
Royersford,2084,2026-01-03,Saturday,13,566.28
Royersford,2084,2026-01-03,Saturday,14,538.11
Royersford,2084,2026-01-03,Saturday,15,391.64
Royersford,2084,2026-01-03,Saturday,16,502.39
Royersford,2084,2026-01-03,Saturday,17,503.98
Royersford,2084,2026-01-03,Saturday,18,488.78
Royersford,2084,2026-01-03,Saturday,19,307.84
Royersford,2084,2026-01-03,Saturday,20,215.59
Royersford,2084,2026-01-03,Saturday,21,285.09
Royersford,2084,2026-01-03,Saturday,22,150.55
Royersford,2084,2026-01-03,Saturday,23,72.94
Phoenixville, 02230,2026-01-18,Sunday,9,0
Phoenixville, 02230,2026-01-18,Sunday,10,36.87
Phoenixville, 02230,2026-01-18,Sunday,11,92.99
Phoenixville, 02230,2026-01-18,Sunday,12,224.02
Phoenixville, 02230,2026-01-18,Sunday,13,250.94
Phoenixville, 02230,2026-01-18,Sunday,14,286.98
Phoenixville, 02230,2026-01-18,Sunday,15,159.86
Phoenixville, 02230,2026-01-18,Sunday,16,99.81
Phoenixville, 02230,2026-01-18,Sunday,17,215.79
Phoenixville, 02230,2026-01-18,Sunday,18,230.97
Phoenixville, 02230,2026-01-18,Sunday,19,178.7
Phoenixville, 02230,2026-01-18,Sunday,20,130.33
Phoenixville, 02230,2026-01-18,Sunday,21,121.17
Phoenixville, 02230,2026-01-18,Sunday,22,116.06
Phoenixville, 02230,2026-01-18,Sunday,23,79.17
Phoenixville, 02230,2026-01-19,Monday,9,0
Phoenixville, 02230,2026-01-19,Monday,10,49.34
Phoenixville, 02230,2026-01-19,Monday,11,191.1
Phoenixville, 02230,2026-01-19,Monday,12,279.6
Phoenixville, 02230,2026-01-19,Monday,13,443.48
Phoenixville, 02230,2026-01-19,Monday,14,280.81
Phoenixville, 02230,2026-01-19,Monday,15,174.06
Phoenixville, 02230,2026-01-19,Monday,16,272.2
Phoenixville, 02230,2026-01-19,Monday,17,281.72
Phoenixville, 02230,2026-01-19,Monday,18,214.31
Phoenixville, 02230,2026-01-19,Monday,19,276.82
Phoenixville, 02230,2026-01-19,Monday,20,234.76
Phoenixville, 02230,2026-01-19,Monday,21,75.9
Phoenixville, 02230,2026-01-19,Monday,22,112
Phoenixville, 02230,2026-01-19,Monday,23,15.68
Phoenixville, 02230,2026-01-20,Tuesday,9,1.29
Phoenixville, 02230,2026-01-20,Tuesday,10,26.48
Phoenixville, 02230,2026-01-20,Tuesday,11,215.44
Phoenixville, 02230,2026-01-20,Tuesday,12,230.65
Phoenixville, 02230,2026-01-20,Tuesday,13,310.97
Phoenixville, 02230,2026-01-20,Tuesday,14,150.22
Phoenixville, 02230,2026-01-20,Tuesday,15,265.91
Phoenixville, 02230,2026-01-20,Tuesday,16,229.35
Phoenixville, 02230,2026-01-20,Tuesday,17,346.95
Phoenixville, 02230,2026-01-20,Tuesday,18,333.97
Phoenixville, 02230,2026-01-20,Tuesday,19,256.78
Phoenixville, 02230,2026-01-20,Tuesday,20,126.84
Phoenixville, 02230,2026-01-20,Tuesday,21,89.86
Phoenixville, 02230,2026-01-20,Tuesday,22,164.26
Phoenixville, 02230,2026-01-20,Tuesday,23,67.84
Phoenixville, 02230,2026-01-21,Wednesday,9,0
Phoenixville, 02230,2026-01-21,Wednesday,10,59.11
Phoenixville, 02230,2026-01-21,Wednesday,11,143.69
Phoenixville, 02230,2026-01-21,Wednesday,12,301.63
Phoenixville, 02230,2026-01-21,Wednesday,13,240.27
Phoenixville, 02230,2026-01-21,Wednesday,14,127.66
Phoenixville, 02230,2026-01-21,Wednesday,15,137.21
Phoenixville, 02230,2026-01-21,Wednesday,16,323.08
Phoenixville, 02230,2026-01-21,Wednesday,17,542.49
Phoenixville, 02230,2026-01-21,Wednesday,18,317.24
Phoenixville, 02230,2026-01-21,Wednesday,19,249.9
Phoenixville, 02230,2026-01-21,Wednesday,20,217.78
Phoenixville, 02230,2026-01-21,Wednesday,21,141.26
Phoenixville, 02230,2026-01-21,Wednesday,22,103.41
Phoenixville, 02230,2026-01-21,Wednesday,23,28.53
Phoenixville, 02230,2026-01-22,Thursday,9,6.78
Phoenixville, 02230,2026-01-22,Thursday,10,88.84
Phoenixville, 02230,2026-01-22,Thursday,11,165.75
Phoenixville, 02230,2026-01-22,Thursday,12,359.14
Phoenixville, 02230,2026-01-22,Thursday,13,304.74
Phoenixville, 02230,2026-01-22,Thursday,14,242.01
Phoenixville, 02230,2026-01-22,Thursday,15,184.11
Phoenixville, 02230,2026-01-22,Thursday,16,285.72
Phoenixville, 02230,2026-01-22,Thursday,17,433.75
Phoenixville, 02230,2026-01-22,Thursday,18,229.15
Phoenixville, 02230,2026-01-22,Thursday,19,218.45
Phoenixville, 02230,2026-01-22,Thursday,20,265.75
Phoenixville, 02230,2026-01-22,Thursday,21,123.58
Phoenixville, 02230,2026-01-22,Thursday,22,53.19
Phoenixville, 02230,2026-01-22,Thursday,23,0
Phoenixville, 02230,2026-01-23,Friday,9,13.58
Phoenixville, 02230,2026-01-23,Friday,10,92.43
Phoenixville, 02230,2026-01-23,Friday,11,392.45
Phoenixville, 02230,2026-01-23,Friday,12,413.66
Phoenixville, 02230,2026-01-23,Friday,13,387.67
Phoenixville, 02230,2026-01-23,Friday,14,178.49
Phoenixville, 02230,2026-01-23,Friday,15,196.01
Phoenixville, 02230,2026-01-23,Friday,16,155.32
Phoenixville, 02230,2026-01-23,Friday,17,230.56
Phoenixville, 02230,2026-01-23,Friday,18,502.93
Phoenixville, 02230,2026-01-23,Friday,19,348.24
Phoenixville, 02230,2026-01-23,Friday,20,255.44
Phoenixville, 02230,2026-01-23,Friday,21,80.18
Phoenixville, 02230,2026-01-23,Friday,22,114.26
Phoenixville, 02230,2026-01-23,Friday,23,49.21
Phoenixville, 02230,2026-01-24,Saturday,9,20.06
Phoenixville, 02230,2026-01-24,Saturday,10,4.98
Phoenixville, 02230,2026-01-24,Saturday,11,289.87
Phoenixville, 02230,2026-01-24,Saturday,12,380.85
Phoenixville, 02230,2026-01-24,Saturday,13,319.4
Phoenixville, 02230,2026-01-24,Saturday,14,291.97
Phoenixville, 02230,2026-01-24,Saturday,15,150.44
Phoenixville, 02230,2026-01-24,Saturday,16,204.74
Phoenixville, 02230,2026-01-24,Saturday,17,270.86
Phoenixville, 02230,2026-01-24,Saturday,18,224.59
Phoenixville, 02230,2026-01-24,Saturday,19,77.94
Phoenixville, 02230,2026-01-24,Saturday,20,116.65
Phoenixville, 02230,2026-01-24,Saturday,21,120.07
Phoenixville, 02230,2026-01-24,Saturday,22,130.61
Phoenixville, 02230,2026-01-24,Saturday,23,0
Phoenixville, 02230,2026-01-11,Sunday,9,0
Phoenixville, 02230,2026-01-11,Sunday,10,74.94
Phoenixville, 02230,2026-01-11,Sunday,11,261.88
Phoenixville, 02230,2026-01-11,Sunday,12,410.38
Phoenixville, 02230,2026-01-11,Sunday,13,283.58
Phoenixville, 02230,2026-01-11,Sunday,14,300.89
Phoenixville, 02230,2026-01-11,Sunday,15,274.45
Phoenixville, 02230,2026-01-11,Sunday,16,251.95
Phoenixville, 02230,2026-01-11,Sunday,17,331.81
Phoenixville, 02230,2026-01-11,Sunday,18,245.75
Phoenixville, 02230,2026-01-11,Sunday,19,111.6
Phoenixville, 02230,2026-01-11,Sunday,20,214.69
Phoenixville, 02230,2026-01-11,Sunday,21,133.01
Phoenixville, 02230,2026-01-11,Sunday,22,99.94
Phoenixville, 02230,2026-01-11,Sunday,23,41.9
Phoenixville, 02230,2026-01-12,Monday,9,8.48
Phoenixville, 02230,2026-01-12,Monday,10,42.92
Phoenixville, 02230,2026-01-12,Monday,11,122.23
Phoenixville, 02230,2026-01-12,Monday,12,334.12
Phoenixville, 02230,2026-01-12,Monday,13,251.33
Phoenixville, 02230,2026-01-12,Monday,14,168.41
Phoenixville, 02230,2026-01-12,Monday,15,225.91
Phoenixville, 02230,2026-01-12,Monday,16,174.2
Phoenixville, 02230,2026-01-12,Monday,17,359.32
Phoenixville, 02230,2026-01-12,Monday,18,355.94
Phoenixville, 02230,2026-01-12,Monday,19,199.54
Phoenixville, 02230,2026-01-12,Monday,20,144.64
Phoenixville, 02230,2026-01-12,Monday,21,86.03
Phoenixville, 02230,2026-01-12,Monday,22,27.05
Phoenixville, 02230,2026-01-12,Monday,23,26.97
Phoenixville, 02230,2026-01-13,Tuesday,9,0
Phoenixville, 02230,2026-01-13,Tuesday,10,52.72
Phoenixville, 02230,2026-01-13,Tuesday,11,250.01
Phoenixville, 02230,2026-01-13,Tuesday,12,292.89
Phoenixville, 02230,2026-01-13,Tuesday,13,251.84
Phoenixville, 02230,2026-01-13,Tuesday,14,235.78
Phoenixville, 02230,2026-01-13,Tuesday,15,174.96
Phoenixville, 02230,2026-01-13,Tuesday,16,268.98
